STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00435416,"MOUNT MANSFIELD, VT US",8/24/15,0,0,0,70,56,68,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/25/15,0,0,0,70,54,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/26/15,0,0,0,63,49,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/27/15,0.02,0,0,63,48,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/28/15,0,0,0,58,46,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/29/15,0,0,0,60,49,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/30/15,0,0,0,64,52,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",8/31/15,0,0,0,63,54,60,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/1/15,0,0,0,68,53,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/2/15,0,0,0,68,53,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/3/15,0.24,0,0,68,60,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/4/15,0,0,0,68,52,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/5/15,0,0,0,69,54,68,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/6/15,0,0,0,72,57,71,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/7/15,0,0,0,73,59,72,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/8/15,0.35,0,0,74,59,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/9/15,0.31,0,0,73,62,68,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/10/15,0,0,0,69,53,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/11/15,0.05,0,0,68,48,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/12/15,0,0,0,63,51,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/13/15,0.33,0,0,58,48,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/14/15,1.38,0,0,53,44,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/15/15,0.05,0,0,62,46,62,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/16/15,0,0,0,68,55,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/17/15,0,0,0,67,56,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/18/15,0,0,0,69,56,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/19/15,0,0,0,70,57,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/20/15,0.39,0,0,65,38,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/21/15,0,0,0,65,38,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/22/15,0,0,0,57,45,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/23/15,0,0,0,59,46,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/24/15,0,0,0,59,49,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/25/15,0,0,0,55,44,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/26/15,0,0,0,54,36,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/27/15,0,0,0,61,36,59,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/28/15,0,0,0,60,47,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/29/15,0.81,0,0,58,53,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",9/30/15,2.61,0,0,58,42,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/1/15,0.03,0,0,47,34,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/2/15,0,0,0,39,29,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/3/15,0,0,0,42,27,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/4/15,0,0,0,46,28,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/5/15,0,0,0,50,35,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/6/15,0,0,0,49,39,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/7/15,0,0,0,46,39,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/8/15,0,0,0,46,29,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/9/15,0.76,0,0,48,35,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/10/15,0.34,0,0,48,24,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/11/15,0,0,0,49,32,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/12/15,0,0,0,62,32,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/13/15,0,0,0,61,48,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/14/15,0.57,0,0,48,33,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/15/15,0,0,0,42,28,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/16/15,0.18,0,0,42,27,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/17/15,0.37,2,2,32,22,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/18/15,0.5,1,3,24,15,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/19/15,0,0,3,26,11,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/20/15,0.05,0,0,43,24,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/21/15,0,0,0,44,35,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/22/15,0,0,0,49,39,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/23/15,0,0,0,48,22,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/24/15,0,0,0,44,22,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/25/15,0.48,0,0,41,30,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/26/15,0,0,0,34,23,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/27/15,0,0,0,35,24,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/28/15,0.18,0,0,35,30,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/29/15,1.33,0,0,52,29,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/30/15,0,0,0,36,23,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",10/31/15,0,0,0,36,21,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/1/15,0.12,0,0,39,29,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/2/15,0,0,0,38,34,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/3/15,0,0,0,49,35,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/4/15,0,0,0,52,34,47,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/5/15,0,0,0,58,46,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/6/15,0.2,0,0,58,46,53,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/7/15,0,0,0,53,30,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/8/15,0,0,0,52,21,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/9/15,0,0,0,40,26,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/10/15,0,0,0,51,33,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/11/15,0,0,0,51,32,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/12/15,0.06,0,0,44,35,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/13/15,1,0,0,44,31,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/14/15,1.3,8,8,32,16,19,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/15/15,0,0,6,30,17,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/16/15,0,0,6,32,24,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/17/15,0,0,6,34,16,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/18/15,0,0,6,42,26,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/19/15,0,0,5,41,31,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/20/15,0.88,0,2,43,26,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/21/15,0,0,0,43,20,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/22/15,0,0,0,32,22,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/23/15,0,0,2,27,10,12,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/24/15,0.03,0.3,3,18,9,17,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/25/15,0,0,4,27,16,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/26/15,0,0,4,39,22,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/27/15,0,0,0,44,36,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/28/15,0.4,0,0,44,20,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/29/15,0,0,1,25,12,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",11/30/15,0.01,0.3,1,16,9,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/1/15,0.13,0,1,34,15,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/2/15,1.09,0,0,45,26,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/3/15,0.85,2.5,3,40,23,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/4/15,0.32,2,4,25,20,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/5/15,0,0,5,32,25,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/6/15,0,0,4,37,28,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/7/15,0,0,4,37,23,23,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/8/15,0,0,4,24,19,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/9/15,0,0,4,30,21,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/10/15,0,0,2,35,24,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/11/15,0,0,2,39,26,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/12/15,0,0,3,38,31,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/13/15,0,0,2,40,27,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/14/15,0,0,1,44,30,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/15/15,0.55,0,1,44,33,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/16/15,0.24,0,1,34,20,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/17/15,0.02,0,1,36,22,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/18/15,0.82,0,1,42,20,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/19/15,0.13,1.2,2,20,13,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/20/15,0.17,2,4,14,7,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/21/15,0,0,4,31,6,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/22/15,0.84,0,2,40,29,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/23/15,0.14,0,2,43,36,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/24/15,0.27,0,0,51,36,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/25/15,0,0,0,45,32,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/26/15,0,0,0,33,21,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/27/15,0.98,,1,33,19,19,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/28/15,0.11,1.3,2,20,1,4,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/29/15,0.65,3,6,17,4,17,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/30/15,0.17,1,6,26,17,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",12/31/15,0.3,1,6,29,20,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/1/16,0.1,1.6,8,21,17,17,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/2/16,0.07,1.1,9,17,11,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/3/16,0.17,2,11,18,15,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/4/16,0.36,4,15,19,-6,-1,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/5/16,0,0,15,11,-10,9,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/6/16,0,0,15,16,4,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/7/16,0,0,12,24,12,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/8/16,0,0,12,29,16,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/9/16,0,0,12,29,16,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/10/16,0.33,0,11,35,24,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/11/16,0.3,0,11,38,5,5,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/12/16,0.03,1,12,10,1,9,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/13/16,0.22,2.5,17,19,1,1,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/14/16,0.02,0.7,17,7,-2,7,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/15/16,0.06,1,17,28,7,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/16/16,0.23,1.2,17,29,19,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/17/16,0,0,17,26,8,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/18/16,0.3,3,24,27,1,1,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/19/16,0.29,2,25,1,-10,-5,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/20/16,0.22,4,29,9,-5,9,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/21/16,0,0,28,9,-1,2,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/22/16,0,0,27,15,0,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/23/16,0,0,24,14,3,11,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/24/16,0,0,24,21,7,10,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/25/16,0,0,24,25,8,17,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/26/16,0.03,,24,30,16,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/27/16,0.03,0,23,31,9,10,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/28/16,0,0,23,30,7,17,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/29/16,0.12,1.5,25,23,17,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/30/16,0.1,1.3,23,20,8,17,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",1/31/16,0,0,23,35,17,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/1/16,0,0,23,40,21,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/2/16,0.03,0,23,26,14,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/3/16,0.51,0,21,38,14,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/4/16,0.04,0,20,44,24,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/5/16,0,0,20,24,9,9,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/6/16,0.01,0.2,21,24,7,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/7/16,0.01,0.2,21,21,17,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/8/16,0,0,21,20,10,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/9/16,0.15,1.5,22,20,6,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/10/16,0.03,0.7,22,20,12,19,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/11/16,0.17,2.4,24,20,-4,-4,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/12/16,0.08,0.5,24,10,-14,9,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/13/16,0,0,24,9,-22,-21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/14/16,0,0,24,-12,-32,-13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/15/16,0.12,1.5,24,11,-18,3,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/16/16,0.45,0,23,37,3,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/17/16,0.7,0,23,39,14,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/18/16,0.05,0.3,24,16,-4,10,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/19/16,0,0,24,24,5,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/20/16,0.39,3.6,26,30,17,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/21/16,0.44,3,30,32,21,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/22/16,0,0,30,21,2,11,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/23/16,0,0,30,18,4,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/24/16,0.5,0,31,29,16,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/25/16,1.23,0,30,42,27,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/26/16,0.3,3,34,28,-2,4,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/27/16,0,0,34,27,-2,17,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/28/16,0,0,34,30,11,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",2/29/16,0,0,34,38,24,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/1/16,0,0,33,25,-7,10,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/2/16,0.33,1.4,35,31,1,1,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/3/16,0,0,35,4,-14,4,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/4/16,0,0,35,14,-3,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/5/16,0,0,35,14,-3,12,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/6/16,0,0,34,21,9,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/7/16,0.2,1,35,25,16,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/8/16,0,0,33,35,24,33,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/9/16,0,0,31,49,33,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/10/16,0.33,0,28,50,42,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/11/16,0.44,0,26,44,21,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/12/16,0,0,26,40,19,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/13/16,0,0,26,40,23,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/14/16,0,0,26,35,18,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/15/16,0.19,0,25,34,20,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/16/16,0,0,24,43,32,40,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/17/16,0.32,0,24,42,32,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/18/16,0.3,2,25,39,14,16,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/19/16,0,0,25,19,3,13,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/20/16,0,0,25,27,4,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/21/16,0,0,25,27,4,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/22/16,0,0,25,27,7,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/23/16,0.3,1,27,27,20,22,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/24/16,0.15,1.5,28,22,15,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/25/16,0.4,0,29,42,18,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/26/16,0,0,29,33,14,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/27/16,0,0,28,46,27,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/28/16,0.55,0,28,46,27,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/29/16,0.99,4,35,35,15,19,,,,,,1
USC00435416,"MOUNT MANSFIELD, VT US",3/30/16,0,0,34,34,15,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",3/31/16,0.04,0,32,45,34,45,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/1/16,0.72,0,27,50,43,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/2/16,0.04,0.5,27,44,25,28,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/3/16,0,0,27,28,2,3,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/4/16,0.06,1.5,28,12,0,11,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/5/16,0,0,28,15,2,14,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/6/16,0,0,28,27,1,18,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/7/16,0.58,5,33,40,17,38,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/8/16,1.14,3,35,40,20,21,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/9/16,0.25,2,37,40,9,15,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/10/16,0.04,0.5,38,21,4,20,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/11/16,0.15,0.4,36,31,15,31,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/12/16,1.3,0,35,39,24,24,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/13/16,0,0,35,25,15,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/14/16,0,0,35,37,19,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/15/16,0,0,35,44,19,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/16/16,0,0,34,49,30,48,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/17/16,0,0,33,57,40,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/18/16,0,0,31,55,44,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/19/16,0.24,0,30,46,27,37,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/20/16,0,0,30,46,20,39,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/21/16,0,0,29,58,36,58,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/22/16,0.2,0,28,60,42,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/23/16,0,0,24,49,26,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/24/16,0,0,24,36,19,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/25/16,0,0,24,36,24,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/26/16,0.46,3,27,36,21,26,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/27/16,0,0,27,32,16,32,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/28/16,0,0,22,33,16,30,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/29/16,0,0,24,44,19,42,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",4/30/16,0,0,24,46,31,44,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/1/16,0.14,0,24,46,33,34,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/2/16,0.64,0,24,35,29,35,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/3/16,0.14,0,24,37,27,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/4/16,0,0,24,37,31,36,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/5/16,0.06,0,22,42,33,41,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/6/16,0,0,22,56,34,55,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/7/16,0,0,20,55,39,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/8/16,0.81,0,20,50,27,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/9/16,0,0,20,28,18,27,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/10/16,0,0,19,49,26,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/11/16,0,0,19,52,26,51,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/12/16,0,0,17,67,44,66,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/13/16,0.22,0,15,66,45,49,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/14/16,0.09,0,14,57,38,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/15/16,0.69,0,13,57,28,29,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/16/16,0.82,5.6,18,30,20,25,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/17/16,0,0,16,44,25,43,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/18/16,0,0,14,46,30,46,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/19/16,0,0,12,55,31,54,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/20/16,0,0,11,59,40,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/21/16,0,0,10,60,46,57,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/22/16,0,0,6,61,46,56,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/23/16,0.33,0,4,64,46,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/24/16,0,0,2,69,52,61,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/25/16,0,0,0,67,51,65,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/26/16,0,0,0,67,49,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/27/16,0,0,0,72,55,72,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/28/16,0,0,0,72,59,72,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/29/16,0,0,0,74,62,63,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/30/16,0.73,0,0,69,54,67,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",5/31/16,0,0,0,68,48,64,,,,,,
USC00435416,"MOUNT MANSFIELD, VT US",6/1/16,0,0,0,64,48,60,,,,,,
