"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08","WT09"
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-06-23","1.7",,,"0.8","0.0","0.0",,"19.4","10.6",,"  200","  220","4.5","7.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-06-24","0.9",,,"1.0","0.0","0.0",,"20.0","12.8",,"   20","   10","4.0","5.4","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-06-25","3.3",,,"1.5",,"0.0",,"20.0","5.0",,"   10","  340","8.9","13.0","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-06-26","1.2",,,"0.0","0.0","0.0",,"23.9","2.2",,"   10","   20","5.8","7.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-06-27","1.6",,,"7.4",,"0.0",,"23.9","8.3",,"  200","  200","7.2","11.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-06-28","0.6",,,"13.2","0.0","0.0",,"21.7","15.0",,"  160","  150","4.0","5.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-06-29","1.1",,,"0.0","0.0","0.0",,"28.9","15.6",,"  340","  340","6.3","8.9","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-06-30","1.9",,,"0.0","0.0","0.0",,"31.7","15.6",,"  230","  240","6.7","10.7","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-01","1.2",,,"1.5","0.0","0.0",,"33.3","20.0",,"   50","   50","11.6","14.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-02","2.9",,,"0.0","0.0","0.0",,"33.3","22.2",,"  160","  200","7.2","10.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-03","1.5",,,"0.0","0.0","0.0",,"31.1","16.1",,"   10","   10","6.3","8.1","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-04","1.0",,,"0.0","0.0","0.0",,"33.3","13.3",,"  210","  200","4.5","6.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-05","2.6",,,"0.0","0.0","0.0",,"33.3","15.6",,"  200","  180","6.7","9.4","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-06","3.5",,,"8.1",,"0.0",,"27.8","7.8",,"  340","  320","10.7","16.5","    1",,"    1",,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-07","1.6",,,"0.0","0.0","0.0",,"24.4","5.6",,"  350","   10","5.8","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-08","1.0",,,"0.0","0.0","0.0",,"27.8","7.2",,"  210","  210","5.8","9.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-09","1.6",,,"0.0","0.0","0.0",,"31.1","9.4",,"  210","  210","6.3","8.1",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-10","2.0",,,"6.9","0.0","0.0",,"30.0","12.8",,"  340","  330","7.2","10.3","    1",,"    1",,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-11","1.4",,,"0.0","0.0","0.0",,"24.4","8.9",,"   10","   10","6.3","8.9","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-12","1.3",,,"0.0","0.0","0.0",,"27.2","6.1",,"  340","  340","5.4","7.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-13","0.8",,,"0.0","0.0","0.0",,"29.4","8.3",,"  210","   50","3.6","5.4","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-14","1.5",,,"1.0","0.0","0.0",,"24.4","15.6",,"  190",,"3.6",,"    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-15","1.4",,,"0.0","0.0","0.0",,"30.6","13.9",,"  360","   10","6.3","8.1","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-16","0.9",,,"0.0","0.0","0.0",,"32.8","10.6",,"  150","  150","5.4","6.3","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-17","2.1",,,"1.8","0.0","0.0",,"29.4","16.1",,"  350","  340","6.7","9.4","    1",,"    1",,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-18","3.1",,,"0.0","0.0","0.0",,"23.3","7.2",,"  360","   10","8.9","11.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-19","1.0",,,"0.0","0.0","0.0",,"26.7","4.4",,"   10","   10","5.8","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-20","1.4",,,"0.0","0.0","0.0",,"30.6","7.8",,"  160","  170","5.8","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-21","2.0",,,"0.0","0.0","0.0",,"29.4","11.1",,"  170","  170","8.1","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-22","1.5",,,"2.3","0.0","0.0",,"24.4","10.0",,"  190","  170","6.3","8.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-23","2.1",,,"15.7","0.0","0.0",,"25.0","20.0",,"  180","  180","6.7","10.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-24","5.0",,,"0.0","0.0","0.0",,"30.6","20.6",,"  170","  150","10.7","13.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-25","4.6",,,"2.3","0.0","0.0",,"27.2","21.1",,"  170","  160","10.7","13.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-26","1.6",,,"3.8","0.0","0.0",,"26.1","17.2",,"  210","  210","4.0","5.4","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-27","1.8",,,"0.5","0.0",,,"28.9","16.1",,"  210","  210","7.6","10.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-28","1.1",,,"0.8","0.0","0.0",,"28.9","15.6",,"   10","   10","6.7","8.5","    1","    1","    1",,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-29","1.3",,,"0.0","0.0","0.0",,"25.6","11.7",,"  310","  290","6.3","9.8","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-30","1.4",,,"0.0","0.0","0.0",,"27.8","8.9",,"  200","  210","6.3","7.2","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-07-31","0.5",,,"4.3","0.0","0.0",,"27.2","14.4",,"   40","   30","3.6","4.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-01","2.0",,,"0.0","0.0","0.0",,"26.7","15.0",,"  160","  170","8.1","11.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-02","2.0",,,"0.8","0.0","0.0",,"28.3","18.3",,"  220","  220","6.7","10.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-03","0.5",,,"0.5","0.0","0.0",,"27.2","17.8",,"  150","  140","3.6","4.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-04","0.9",,,"5.1","0.0","0.0",,"29.4","17.2",,"  320","  320","5.8","7.6","    1","    1","    1",,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-05","1.3",,,"0.0","0.0","0.0",,"31.7","17.2",,"  200","  210","4.0","4.9","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-06","1.4",,,"0.0","0.0","0.0",,"33.3","15.6",,"  220","  220","6.3","9.8","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-07","1.3",,,"5.8","0.0","0.0",,"29.4","18.9",,"  200","  210","4.5","5.8","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-08","0.9",,,"3.3","0.0","0.0",,"29.4","18.3",,"  200","  210","4.0","4.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-09","1.8",,,"1.8","0.0","0.0",,"28.3","20.0",,"  310","  320","5.8","8.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-10","2.4",,,"6.9","0.0","0.0",,"24.4","10.0",,"  340","  350","6.7","8.9","    1",,"    1",,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-11","1.4",,,"0.0","0.0","0.0",,"25.6","7.2",,"  150","  160","4.5","6.3","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-12","1.2",,,"0.0","0.0","0.0",,"24.4","17.2",,"  150","  150","5.4","6.7","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-13","1.0",,,"0.0","0.0","0.0",,"28.9","15.6",,"  200",,"3.1",,"    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-14","1.0",,,"2.5","0.0","0.0",,"28.9","16.7",,"  170","  190","4.0","5.4","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-15","1.5",,,"25.1","0.0","0.0",,"28.3","16.1",,"   10","   10","6.3","8.1","    1","    1","    1",,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-16","1.6",,,"2.3","0.0","0.0",,"25.6","11.1",,"  350","  350","6.7","8.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-17","0.8",,,"6.4","0.0","0.0",,"22.8","10.0",,"  220","  210","3.1","4.0","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-18","2.4",,,"4.8","0.0","0.0",,"21.1","12.8",,"  360","  340","6.7","9.8","    1","    1","    1",,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-19","0.5",,,"0.0","0.0","0.0",,"27.2","12.8",,"  170","   80","4.0","5.8","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-20","1.3",,,"0.0","0.0","0.0",,"26.7","10.6",,"  180","  180","4.5","5.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-21","2.8",,,"0.3",,"0.0",,"25.0","9.4",,"  170","  160","7.2","11.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-22","3.2",,,"4.6","0.0","0.0",,"23.9","16.1",,"  180","  160","8.9","12.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-23","1.9",,,"0.0","0.0","0.0",,"23.3","8.3",,"  330","  310","6.3","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-24","0.5",,,"0.0","0.0","0.0",,"28.9","8.3",,"  210","  210","5.4","7.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-25","1.5",,,"0.0","0.0","0.0",,"27.2","11.1",,"  210","  230","6.7","9.8","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-26","2.0",,,"0.3","0.0","0.0",,"25.6","11.1",,"  210","  240","5.8","7.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-27","0.8",,,"0.0","0.0","0.0",,"26.7","18.9",,"   20","   40","4.0","4.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-28","2.6",,,"8.6","0.0","0.0",,"30.6","19.4",,"  200","  230","7.6","11.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-29","2.2",,,"1.5","0.0","0.0",,"32.2","18.3",,"  200","  200","8.1","11.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-30","2.6",,,"3.8",,"0.0",,"21.7","7.8",,"  360","  350","8.1","10.7","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-08-31","1.3",,,"0.0","0.0","0.0",,"23.9","7.2",,"  160","  150","5.8","8.1","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-01","2.6",,,"0.0","0.0","0.0",,"25.0","15.0",,"  200","  220","6.7","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-02","1.7",,,"0.0","0.0","0.0",,"27.2","14.4",,"  220","  210","6.3","8.9",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-03","1.9",,,"5.6","0.0","0.0",,"31.7","17.8",,"   20","  240","6.7","10.3","    1","    1","    1",,"    1",
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-04","1.3",,,"0.0","0.0","0.0",,"27.2","13.3",,"  360","   10","5.8","7.6","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-05","1.2",,,"0.0","0.0","0.0",,"31.7","13.3",,"  210","  160","5.4","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-06","2.2",,,"11.4","0.0","0.0",,"25.6","10.6",,"  330","  350","5.8","8.5","    1",,"    1",,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-07","0.9",,,"0.0","0.0","0.0",,"23.3","8.9",,"   10","  310","4.0","6.3","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-08","1.9",,,"0.0","0.0","0.0",,"17.2","2.2",,"   10","   10","6.7","9.4","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-09","0.7",,,"0.0","0.0","0.0",,"17.8","-0.5",,"   80","   80","3.6","4.9","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-10","1.7",,,"3.6",,"0.0",,"16.1","3.3",,"  140","  170","6.7","11.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-11","1.1",,,"27.4","0.0","0.0",,"21.1","12.2",,"  180","  230","4.5","7.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-12","0.9",,,"0.0","0.0","0.0",,"23.9","15.0",,"  200","  250","3.1","4.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-13","0.5",,,"0.0","0.0","0.0",,"27.2","12.2",,"  200","   10","3.1","3.6","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-14","0.7",,,"0.0","0.0","0.0",,"27.2","11.1",,"  170","  160","4.0","5.4","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-15","0.5",,,"0.0","0.0","0.0",,"28.9","9.4",,"  360","   10","3.6","4.9","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-16","0.5",,,"0.0","0.0","0.0",,"29.4","15.0",,"   10","  310","4.0","6.7","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-17","2.0",,,"0.0","0.0","0.0",,"28.3","14.4",,"  210","  210","6.7","9.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-18","1.7",,,"0.0","0.0","0.0",,"27.2","15.6",,"  340","  340","6.3","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-19","3.0",,,"0.0","0.0","0.0",,"18.3","12.8",,"  340","  330","6.7","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-20","0.3",,,"0.0","0.0","0.0",,"17.8","10.6",,"  210","  210","3.1","4.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-21","4.8",,,"25.4","0.0","0.0",,"22.2","11.1",,"  200","  200","10.7","15.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-22","3.4",,,"1.3",,"0.0",,"19.4","1.7",,"  320","  320","9.4","13.4","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-23","1.1",,,"0.0","0.0","0.0",,"18.3","1.7",,"   10","   10","5.8","7.2","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-24","1.5",,,"0.0","0.0","0.0",,"13.9","3.3",,"  200","  210","4.5","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-25","2.4",,,"9.1",,"0.0",,"13.9","6.7",,"  220","  180","6.3","9.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-26","2.8",,,"10.9","0.0","0.0",,"22.8","13.3",,"  330","  320","8.1","13.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-27","1.1",,,"0.0","0.0","0.0",,"18.9","6.1",,"   30","  320","4.0","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-28","1.5",,,"3.6",,"0.0",,"18.9","7.2",,"  200","  250","4.5","6.7","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-29","1.6",,,"0.0","0.0","0.0",,"17.8","5.6",,"  350","  340","7.6","10.7","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-09-30","0.9",,,"0.0","0.0","0.0",,"13.3","3.3",,"  210","  210","5.4","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-01","0.8",,,"9.1",,"0.0",,"11.7","8.3",,"   20","   10","3.6","4.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-02","1.3",,,"29.2",,"0.0",,"11.1","8.3",,"  360","  190","4.0","6.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-03","1.8",,,"0.8","0.0","0.0",,"15.0","10.6",,"   30","   10","5.4","5.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-04","3.0",,,"2.5",,"0.0",,"21.7","8.3",,"  340","  350","7.2","10.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-05","1.6",,,"0.0","0.0","0.0",,"13.3","0.0",,"  350",,"3.6",,,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-06","1.4",,,"1.3",,"0.0",,"16.1","0.0",,"   10","  360","5.4","6.7","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-07","2.4",,,"3.3",,"0.0",,"13.9","8.3",,"   30","   20","6.7","8.1","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-08","1.3",,,"0.0","0.0","0.0",,"12.2","7.8",,"  200","  200","6.3","7.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-09","2.2",,,"0.0","0.0","0.0",,"27.2","11.7",,"  220","  200","7.2","10.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-10","2.1",,,"0.0","0.0","0.0",,"26.7","15.0",,"  210","  200","6.7","9.4","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-11","1.4",,,"27.9","0.0","0.0",,"21.1","13.9",,"  350","  350","7.2","9.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-12","2.6",,,"0.5",,"0.0",,"14.4","6.7",,"  350","  340","7.6","10.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-13","2.1",,,"0.3",,"0.0",,"9.4","0.6",,"  310","  320","4.5","7.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-14","1.0",,,"0.0","0.0","0.0",,"12.2","0.0",,"  230","  220","5.8","9.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-15","2.0",,,"4.1",,"0.0",,"13.9","-1.0",,"  250","  270","8.1","13.4","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-16","2.6",,,"0.5",,"0.0",,"8.9","-0.5",,"  320","   99","5.4","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-17","2.6",,,"3.3",,"0.0",,"9.4","-1.0",,"  310","  310","8.1","13.0","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-18","3.6",,,"1.0",,"0.0",,"3.9","-2.1",,"  320","  340","8.1","13.4",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-19","4.0",,,"0.0","0.0","0.0",,"16.7","2.8",,"  210","  190","8.1","11.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-20","4.0",,,"0.0",,"0.0",,"15.0","4.4",,"  210","  220","9.4","13.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-21","3.8",,,"0.0",,"0.0",,"5.6","0.0",,"  320","  300","7.6","13.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-22","1.6",,,"0.0",,"0.0",,"5.0","-0.5",,"  330","  320","5.4","7.2",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-23","1.1",,,"2.3",,"0.0",,"8.3","-1.0",,"  140","  160","4.5","6.3","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-24","2.2",,,"7.1",,"0.0",,"4.4","-1.6",,"  360","  350","5.4","6.3","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-25","3.5",,,"0.8",,"0.0",,"2.8","-1.0",,"  330","  320","7.2","11.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-26","1.9",,,"0.0",,"0.0",,"4.4","-4.3",,"  310","  330","5.4","8.5",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-27","1.7",,,"13.2",,"0.0",,"3.3","-3.2",,"  340","  330","7.6","8.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-28","0.9",,,"1.5",,"0.0",,"6.7","1.7",,"   10","  210","4.0","5.4","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-29","0.9",,,"1.0",,"0.0",,"7.8","2.8",,"  340","  340","5.4","7.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-30","1.9",,,"0.0",,"0.0",,"3.3","-1.6",,"  320","  310","5.8","10.3",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-10-31","1.4",,,"5.1",,"0.0",,"5.0","-3.2",,"  170","  160","5.8","7.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-01","1.0",,,"16.5",,"0.0",,"8.3","5.0",,"   20","   10","4.0","4.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-02","1.1",,,"15.5",,"0.0",,"10.6","5.6",,"  160","  120","4.0","5.4","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-03","2.6",,,"23.9",,"0.0",,"9.4","2.2",,"  250","  240","8.1","14.8","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-04","1.9",,,"0.0",,"0.0",,"4.4","-3.8",,"  310","  310","7.6","10.7",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-05","2.8",,,"1.0",,"0.0",,"5.6","-3.2",,"  190","  200","7.6","11.6",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-06","1.1",,,"8.9",,"0.0",,"11.1","4.4",,"  220","  210","5.4","8.1","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-07","4.3",,,"0.0",,"0.0",,"12.2","5.6",,"  220","  210","9.8","14.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-08","1.9",,,"0.0",,"0.0",,"7.8","2.8",,"  210","  210","6.7","9.8",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-09","0.9",,,"6.1",,"0.0",,"5.6","-3.2",,"  180","  170","5.8","7.2","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-10","2.8",,,"14.5",,"0.0",,"2.8","-1.0",,"  240","  240","9.4","16.1","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-11","2.4",,,"0.0",,"0.0",,"1.1","-5.5",,"  300","  300","6.7","13.0",,,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-12","1.1",,,"0.0","0.0","0.0",,"6.1","-8.8",,"  360","  360","4.0","4.9","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-13","1.4",,,"2.8",,"0.0",,"2.2","-6.6",,"  320","  320","10.7","15.7","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-14","2.1",,,"0.0",,"0.0",,"-6.6","-14.9",,"   20","   20","7.2","8.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-15","0.2",,,"0.0",,"0.0",,"-6.0","-16.6",,"  310","  180","2.7","3.6","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-16","1.0",,,"16.3",,"0.0",,"1.7","-6.0",,"  190","  210","5.4","6.7","    1","    1",,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-17","2.0",,,"0.5",,"0.0",,"3.9","-3.2",,"   10","  310","6.7","8.5","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-18","0.9",,,"0.3",,"0.0",,"-1.6","-12.1",,"  330","  350","4.5","6.7","    1",,,,,
"USW00054771","MORRISVILLE STOWE STATE AIRPORT, VT US","2018-11-19","0.9",,,"0.0","0.0","0.0",,"3.3","-4.3",,"  210","  210","5.8","8.1","    1",,,,,
